source_country,non_stereotype,stereotype,unsure,mean_offensive_score,identity,attribute,row_count,translated_identity,translated_attribute_list,identity_country_name
Argentina,0,3,0,2.5,Brazil,agradecidos,12815,Brazil,agradecidos,Brazil
Argentina,0,3,0,2.5,Italy,viñedo,12815,Italy,viñedo,Italy
Argentina,0,3,0,2.5,Ukraine,Guerra,12815,Ukraine,Guerra,Ukraine
Argentina,0,3,0,2.5,Russia,Guerra,12815,Russia,Guerra,Russia
Argentina,0,3,0,2.5,Iran,Guerra,12815,Iran,Guerra,Iran
Argentina,0,3,0,2.5,Haiti,Hambre - desnutrición.,12815,Haiti,Hambre - desnutrición.,Haiti
Argentina,0,3,0,2.5,India,Hambre - desnutrición.,12815,India,Hambre - desnutrición.,India
Argentina,0,3,0,2.5,Haiti,ellos discriminan - inmigracion,12815,Haiti,ellos discriminan - inmigracion,Haiti
Argentina,0,3,0,2.5,India,ellos discriminan - inmigracion,12815,India,ellos discriminan - inmigracion,India
Argentina,0,3,0,2.5,China,Respeto,12815,China,Respeto,China
Argentina,0,3,0,2.5,Honduras,simpaticos,12815,Honduras,simpaticos,Honduras
Argentina,0,3,0,2.5,United States,armamentos,12815,United States,armamentos,United States
Argentina,0,3,0,2.5,Argentina,apasionado,12815,Argentina,apasionado,Argentina
Argentina,0,3,0,2.5,Colombia,"fútbol, música, costumbres",12815,Colombia,"fútbol, música, costumbres",Colombia
Argentina,0,3,0,2.5,Andorra,idealistas,12815,Andorra,idealistas,Andorra
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Argentina,villas miserias,12815,Argentina,villas miserias,Argentina
Argentina,0,3,0,2.5,Italy,MAGIA,12815,Italy,MAGIA,Italy
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Switzerland,Respeto,12815,Switzerland,Respeto,Switzerland
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Brazil,playa,12815,Brazil,playa,Brazil
Argentina,0,3,0,2.5,Cuba,playa,12815,Cuba,playa,Cuba
Argentina,0,3,0,2.5,Mexico,playa,12815,Mexico,playa,Mexico
Argentina,0,3,0,2.5,Italy,Buena comida,12815,Italy,Buena comida,Italy
Argentina,0,3,0,2.5,France,Buena comida,12815,France,Buena comida,France
Argentina,0,3,0,2.5,Mexico,Buena comida,12815,Mexico,Buena comida,Mexico
Argentina,0,3,0,2.5,Spain,Buena comida,12815,Spain,Buena comida,Spain
Argentina,0,3,0,2.5,Brazil,Clima,12815,Brazil,Clima,Brazil
Argentina,0,3,0,2.5,Australia,Clima,12815,Australia,Clima,Australia
Argentina,0,3,0,2.5,Spain,Clima,12815,Spain,Clima,Spain
Argentina,0,3,0,2.5,Brazil,Buen jugador de futbol,12815,Brazil,Buen jugador de futbol,Brazil
Argentina,0,3,0,2.5,Uruguay,Buen jugador de futbol,12815,Uruguay,Buen jugador de futbol,Uruguay
Argentina,0,3,0,2.5,Spain,Buen jugador de futbol,12815,Spain,Buen jugador de futbol,Spain
Argentina,0,3,0,2.5,France,Buen jugador de futbol,12815,France,Buen jugador de futbol,France
Argentina,0,3,0,2.5,Italy,Sublime,12815,Italy,Sublime,Italy
Argentina,0,3,0,2.5,France,Sublime,12815,France,Sublime,France
Argentina,0,3,0,2.5,Venezuela,vulneración,12815,Venezuela,vulneración,Venezuela
Argentina,0,3,0,2.5,Haiti,vulneración,12815,Haiti,vulneración,Haiti
Argentina,0,3,0,2.5,Bolivia,vulneración,12815,Bolivia,vulneración,Bolivia
Argentina,0,3,0,2.5,Colombia,vulneración,12815,Colombia,vulneración,Colombia
Argentina,0,3,0,2.5,Syria,Migrante,12815,Syria,Migrante,Syria
Argentina,0,3,0,2.5,Afghanistan,Migrante,12815,Afghanistan,Migrante,Afghanistan
Argentina,0,3,0,2.5,India,comidas condimentadas,12815,India,comidas condimentadas,India
Argentina,0,3,0,2.5,Thailand,comidas condimentadas,12815,Thailand,comidas condimentadas,Thailand
Argentina,0,3,0,2.5,United Arab Emirates,"ostentar , lujo ,",12815,United Arab Emirates,"ostentar , lujo ,",United Arab Emirates
Argentina,0,3,0,2.5,United States,"ostentar , lujo ,",12815,United States,"ostentar , lujo ,",United States
Argentina,0,3,0,2.5,Mexico,especias,12815,Mexico,especias,Mexico
Argentina,0,3,0,2.5,Indonesia,especias,12815,Indonesia,especias,Indonesia
Argentina,0,3,0,2.5,Germany,organizacion,12815,Germany,organizacion,Germany
Argentina,0,3,0,2.5,Switzerland,organizacion,12815,Switzerland,organizacion,Switzerland
Argentina,0,3,0,2.5,Brazil,Festivales,12815,Brazil,Festivales,Brazil
Argentina,0,3,0,2.5,Spain,Festivales,12815,Spain,Festivales,Spain
Argentina,0,3,0,2.5,Mexico,Festivales,12815,Mexico,Festivales,Mexico
Argentina,0,3,0,2.5,Uruguay,amigable,12815,Uruguay,amigable,Uruguay
Argentina,0,3,0,2.5,Canada,amigable,12815,Canada,amigable,Canada
Argentina,0,3,0,2.5,Belgium,Respeto,12815,Belgium,Respeto,Belgium
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Brazil,Diversidad,12815,Brazil,Diversidad,Brazil
Argentina,0,3,0,2.5,India,Diversidad,12815,India,Diversidad,India
Argentina,0,3,0,2.5,United States,asiaticos,12815,United States,asiaticos,United States
Argentina,0,3,0,2.5,Japan,asiaticos,12815,Japan,asiaticos,Japan
Argentina,0,3,0,2.5,China,asiaticos,12815,China,asiaticos,China
Argentina,0,3,0,2.5,China,comerciante,12815,China,comerciante,China
Argentina,0,3,0,2.5,Egypt,comerciante,12815,Egypt,comerciante,Egypt
Argentina,0,3,0,2.5,Brazil,Juntadas,12815,Brazil,Juntadas,Brazil
Argentina,0,3,0,2.5,Jamaica,Juntadas,12815,Jamaica,Juntadas,Jamaica
Argentina,0,3,0,2.5,Cambodia,Juntadas,12815,Cambodia,Juntadas,Cambodia
Argentina,0,3,0,2.5,Peru,Juntadas,12815,Peru,Juntadas,Peru
Argentina,0,3,0,2.5,Uruguay,Juntadas,12815,Uruguay,Juntadas,Uruguay
Argentina,0,3,0,2.5,Paraguay,Juntadas,12815,Paraguay,Juntadas,Paraguay
Argentina,0,3,0,2.5,Albania,creatividad,12815,Albania,creatividad,Albania
Argentina,0,3,0,2.5,Brazil,creatividad,12815,Brazil,creatividad,Brazil
Argentina,0,3,0,2.5,Italy,creatividad,12815,Italy,creatividad,Italy
Argentina,0,3,0,2.5,Argentina,IDIOMA ESPAÑOL,12815,Argentina,IDIOMA ESPAÑOL,Argentina
Argentina,0,3,0,2.5,Spain,IDIOMA ESPAÑOL,12815,Spain,IDIOMA ESPAÑOL,Spain
Argentina,0,3,0,2.5,Cuba,IDIOMA ESPAÑOL,12815,Cuba,IDIOMA ESPAÑOL,Cuba
Argentina,0,3,0,2.5,Ecuador,IDIOMA ESPAÑOL,12815,Ecuador,IDIOMA ESPAÑOL,Ecuador
Argentina,0,3,0,2.5,Uruguay,IDIOMA ESPAÑOL,12815,Uruguay,IDIOMA ESPAÑOL,Uruguay
Argentina,0,3,0,2.5,Peru,blancos,12815,Peru,blancos,Peru
Argentina,0,3,0,2.5,Uruguay,blancos,12815,Uruguay,blancos,Uruguay
Argentina,0,3,0,2.5,Paraguay,blancos,12815,Paraguay,blancos,Paraguay
Argentina,0,3,0,2.5,Brazil,blancos,12815,Brazil,blancos,Brazil
Argentina,0,3,0,2.5,Japan,Amabilidad en el trato con el extranjero,12815,Japan,Amabilidad en el trato con el extranjero,Japan
Argentina,0,3,0,2.5,Argentina,Aguacate,12815,Argentina,Aguacate,Argentina
Argentina,0,3,0,2.5,Guatemala,Aguacate,12815,Guatemala,Aguacate,Guatemala
Argentina,0,3,0,2.5,El Salvador,Aguacate,12815,El Salvador,Aguacate,El Salvador
Argentina,0,3,0,2.5,Argentina,pasión,12815,Argentina,pasión,Argentina
Argentina,0,3,0,2.5,Spain,Messi,12815,Spain,Messi,Spain
Argentina,0,3,0,2.5,Russia,diciplina,12815,Russia,diciplina,Russia
Argentina,0,3,0,2.5,Japan,diciplina,12815,Japan,diciplina,Japan
Argentina,0,3,0,2.5,Albania,diciplina,12815,Albania,diciplina,Albania
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Peru,"DIVERSIDAD, COMIDAS",12815,Peru,"DIVERSIDAD, COMIDAS",Peru
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Venezuela,colores,12815,Venezuela,colores,Venezuela
Argentina,0,3,0,2.5,Cuba,Pobreza,12815,Cuba,Pobreza,Cuba
Argentina,0,3,0,2.5,Egypt,Antiguos,12815,Egypt,Antiguos,Egypt
Argentina,0,3,0,2.5,Ecuador,CULTIVO DEL CAFE,12815,Ecuador,CULTIVO DEL CAFE,Ecuador
Argentina,0,3,0,2.5,Italy,mafias,12815,Italy,mafias,Italy
Argentina,0,3,0,2.5,Argentina,chocolate,12815,Argentina,chocolate,Argentina
Argentina,0,3,0,2.5,Paraguay,chimichurri,12815,Paraguay,chimichurri,Paraguay
Argentina,0,3,0,2.5,Argentina,NACIONALIDAD,12815,Argentina,NACIONALIDAD,Argentina
Argentina,0,3,0,2.5,Brazil,bailes,12815,Brazil,bailes,Brazil
Argentina,0,3,0,2.5,Spain,Comida,12815,Spain,Comida,Spain
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Germany,Inteligencia,12815,Germany,Inteligencia,Germany
Argentina,0,3,0,2.5,Brazil,Felices,12815,Brazil,Felices,Brazil
Argentina,0,3,0,2.5,Italy,Ajo,12815,Italy,Ajo,Italy
Argentina,0,3,0,2.5,Venezuela,inestabilidad económica,12815,Venezuela,inestabilidad económica,Venezuela
Argentina,0,3,0,2.5,United Kingdom,ordenados,12815,United Kingdom,ordenados,United Kingdom
Argentina,0,3,0,2.5,Italy,"amistosos, familieros",12815,Italy,"amistosos, familieros",Italy
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Haiti,rituales,12815,Haiti,rituales,Haiti
Argentina,0,3,0,2.5,Italy,Tarantela,12815,Italy,Tarantela,Italy
Argentina,0,3,0,2.5,Argentina,Sociabilidad,12815,Argentina,Sociabilidad,Argentina
Argentina,0,3,0,2.5,Brazil,Mundialista,12815,Brazil,Mundialista,Brazil
Argentina,0,3,0,2.5,Argentina,emocion,12815,Argentina,emocion,Argentina
Argentina,0,3,0,2.5,Mexico,platos tipicos,12815,Mexico,platos tipicos,Mexico
Argentina,0,3,0,2.5,United States,obesidad,12815,United States,obesidad,United States
Argentina,0,3,0,2.5,Switzerland,higiene,12815,Switzerland,higiene,Switzerland
Argentina,0,3,0,2.5,Argentina,cordillera de los andes,12815,Argentina,cordillera de los andes,Argentina
Argentina,0,3,0,2.5,United States,mucha injusticia y abandono por parte del ESTADO,12815,United States,mucha injusticia y abandono por parte del ESTADO,United States
Argentina,0,3,0,2.5,Bolivia,Pobreza,12815,Bolivia,Pobreza,Bolivia
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Azerbaijan,charlatanes,12815,Azerbaijan,charlatanes,Azerbaijan
Argentina,0,3,0,2.5,Russia,Respeto,12815,Russia,Respeto,Russia
Argentina,0,3,0,2.5,Argentina,droga,12815,Argentina,droga,Argentina
Argentina,0,3,0,2.5,Brazil,Respeto,12815,Brazil,Respeto,Brazil
Argentina,0,3,0,2.5,Chile,Soberbios,12815,Chile,Soberbios,Chile
Argentina,0,3,0,2.5,Egypt,"asado, carne, pampas, campos",12815,Egypt,"asado, carne, pampas, campos",Egypt
Argentina,0,3,0,2.5,France,Respeto,12815,France,Respeto,France
Argentina,0,3,0,2.5,Switzerland,pasion,12815,Switzerland,pasion,Switzerland
Argentina,0,3,0,2.5,Uruguay,orden,12815,Uruguay,orden,Uruguay
Argentina,0,3,0,2.5,Mexico,La historia,12815,Mexico,La historia,Mexico
Argentina,0,3,0,2.5,Angola,Pobreza,12815,Angola,Pobreza,Angola
Argentina,0,3,0,2.5,Brazil,Respeto,12815,Brazil,Respeto,Brazil
Argentina,0,3,0,2.5,Switzerland,Respeto,12815,Switzerland,Respeto,Switzerland
Argentina,0,3,0,2.5,Argentina,DESEMPLEO,12815,Argentina,DESEMPLEO,Argentina
Argentina,0,3,0,2.5,Bolivia,nublado,12815,Bolivia,nublado,Bolivia
Argentina,0,3,0,2.5,Australia,Respeto,12815,Australia,Respeto,Australia
Argentina,0,3,0,2.5,Austria,Respeto,12815,Austria,Respeto,Austria
Argentina,0,3,0,2.5,Finland,economia,12815,Finland,economia,Finland
Argentina,0,3,0,2.5,Germany,economia,12815,Germany,economia,Germany
Argentina,0,3,0,2.5,Iceland,economia,12815,Iceland,economia,Iceland
Argentina,0,3,0,2.5,Bahamas,DESEMPLEO,12815,Bahamas,DESEMPLEO,Bahamas
Argentina,0,3,0,2.5,Bolivia,DESEMPLEO,12815,Bolivia,DESEMPLEO,Bolivia
Argentina,0,3,0,2.5,Costa Rica,DESEMPLEO,12815,Costa Rica,DESEMPLEO,Costa Rica
Argentina,0,3,0,2.5,Dominican Republic,DESEMPLEO,12815,Dominican Republic,DESEMPLEO,Dominican Republic
Argentina,0,3,0,2.5,Canada,Exigencia,12815,Canada,Exigencia,Canada
Argentina,0,3,0,2.5,Norway,Exigencia,12815,Norway,Exigencia,Norway
Argentina,0,3,0,2.5,Canada,Respeto,12815,Canada,Respeto,Canada
Argentina,0,3,0,2.5,Argentina,"Papa Francisco, Messi, futbol, asado, mate",12815,Argentina,"Papa Francisco, Messi, futbol, asado, mate",Argentina
Argentina,0,3,0,2.5,France,"Libertad, creación, espontaneidad.",12815,France,"Libertad, creación, espontaneidad.",France
Argentina,0,3,0,2.5,Afghanistan,Emigración,12815,Afghanistan,Emigración,Afghanistan
Argentina,0,3,0,2.5,Argentina,"hospitalidad, tradiciones",12815,Argentina,"hospitalidad, tradiciones",Argentina
Argentina,0,3,0,2.5,Bahamas,norte,12815,Bahamas,norte,Bahamas
Argentina,0,3,0,2.5,Brazil,norte,12815,Brazil,norte,Brazil
Argentina,0,3,0,2.5,Brazil,sociabilidad,12815,Brazil,sociabilidad,Brazil
Argentina,0,3,0,2.5,United Kingdom,Respeto,12815,United Kingdom,Respeto,United Kingdom
Argentina,0,3,0,2.5,Mexico,"cultura, raices, ancestros",12815,Mexico,"cultura, raices, ancestros",Mexico
Argentina,0,3,0,2.5,Argentina,Folclore,12815,Argentina,Folclore,Argentina
Argentina,0,3,0,2.5,United States,Tierra colorada,12815,United States,Tierra colorada,United States
Argentina,0,3,0,2.5,Cuba,Mala economia,12815,Cuba,Mala economia,Cuba
Argentina,0,3,0,2.5,Venezuela,DESEMPLEO,12815,Venezuela,DESEMPLEO,Venezuela
Argentina,0,3,0,2.5,Cuba,DESEMPLEO,12815,Cuba,DESEMPLEO,Cuba
Argentina,0,3,0,2.5,Peru,"hospitalidad, tradiciones",12815,Peru,"hospitalidad, tradiciones",Peru
Argentina,0,3,0,2.5,Mexico,"hospitalidad, tradiciones",12815,Mexico,"hospitalidad, tradiciones",Mexico
Argentina,0,3,0,2.5,Brazil,"hospitalidad, tradiciones",12815,Brazil,"hospitalidad, tradiciones",Brazil
Argentina,0,3,0,2.5,United States,Trabajo,12815,United States,Trabajo,United States
Argentina,0,3,0,2.5,United States,Sequia,12815,United States,Sequia,United States
Argentina,0,3,0,2.5,Switzerland,"dearrollo, blancos, occidente",12815,Switzerland,"dearrollo, blancos, occidente",Switzerland
Argentina,0,3,0,2.5,Germany,Serios,12815,Germany,Serios,Germany
Argentina,0,3,0,2.5,Russia,Serios,12815,Russia,Serios,Russia
Argentina,0,3,0,2.5,Colombia,Narcotráfico,12815,Colombia,Narcotráfico,Colombia
Argentina,0,3,0,2.5,Mexico,Narcotráfico,12815,Mexico,Narcotráfico,Mexico
Argentina,0,3,0,2.5,Brazil,fans,12815,Brazil,fans,Brazil
Argentina,0,3,0,2.5,India,meditación,12815,India,meditación,India
Argentina,0,3,0,2.5,Japan,tecnologia,12815,Japan,tecnologia,Japan
Argentina,0,3,0,2.5,Brazil,narcomenudeo,12815,Brazil,narcomenudeo,Brazil
Argentina,0,3,0,2.5,Bangladesh,Caos de transito,12815,Bangladesh,Caos de transito,Bangladesh
Argentina,0,3,0,2.5,Chile,"glaciares, arrayanes, alerces, pampa húmeda",12815,Chile,"glaciares, arrayanes, alerces, pampa húmeda",Chile
Argentina,0,3,0,2.5,Brazil,pasión futbolera,12815,Brazil,pasión futbolera,Brazil
Argentina,0,3,0,2.5,Afghanistan,Guerrq,12815,Afghanistan,Guerrq,Afghanistan
Argentina,0,3,0,2.5,Afghanistan,misoginia,12815,Afghanistan,misoginia,Afghanistan
Argentina,0,3,0,2.5,Canada,frio,12815,Canada,frio,Canada
Argentina,0,3,0,2.5,Germany,"Blancos, lindos",12815,Germany,"Blancos, lindos",Germany
Argentina,0,3,0,2.5,Mexico,spicy food,12815,Mexico,spicy food,Mexico
Argentina,0,3,0,2.5,Central African Republic,Caluroso,12815,Central African Republic,Caluroso,Central African Republic
Argentina,0,3,0,2.5,Nigeria,villas miserias,12815,Nigeria,villas miserias,Nigeria
Argentina,0,3,0,2.5,Bolivia,Respeto,12815,Bolivia,Respeto,Bolivia
Argentina,0,3,0,2.5,Bolivia,folclore,12815,Bolivia,folclore,Bolivia
Argentina,0,3,0,2.5,Argentina,"amistosos, familieros",12815,Argentina,"amistosos, familieros",Argentina
Argentina,0,3,0,2.5,Brazil,Carnaval,12815,Brazil,Carnaval,Brazil
Argentina,0,3,0,2.5,Mexico,tacos,12815,Mexico,tacos,Mexico
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,Brazil,Respeto,12815,Brazil,Respeto,Brazil
Argentina,0,3,0,2.5,Argentina,explotacion,12815,Argentina,explotacion,Argentina
Argentina,0,3,0,2.5,Chile,explotacion,12815,Chile,explotacion,Chile
Argentina,0,3,0,2.5,Argentina,Respeto,12815,Argentina,Respeto,Argentina
Argentina,0,3,0,2.5,France,Respeto,12815,France,Respeto,France
Argentina,0,3,0,2.5,Spain,Respeto,12815,Spain,Respeto,Spain
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Peru,musica andina,12815,Peru,musica andina,Peru
Argentina,0,3,0,2.5,Bolivia,musica andina,12815,Bolivia,musica andina,Bolivia
Argentina,0,3,0,2.5,Norway,Respeto,12815,Norway,Respeto,Norway
Argentina,0,3,0,2.5,Switzerland,Respeto,12815,Switzerland,Respeto,Switzerland
Argentina,0,3,0,2.5,Sweden,Respeto,12815,Sweden,Respeto,Sweden
Argentina,0,3,0,2.5,Bolivia,explotacion,12815,Bolivia,explotacion,Bolivia
Argentina,0,3,0,2.5,Argentina,solidaria,12815,Argentina,solidaria,Argentina
Argentina,0,3,0,2.5,Norway,Respeto,12815,Norway,Respeto,Norway
Argentina,0,3,0,2.5,Haiti,Humildad,12815,Haiti,Humildad,Haiti
Argentina,0,3,0,2.5,United States,lealtad,12815,United States,lealtad,United States
Argentina,0,3,0,2.5,Saudi Arabia,poder adquisitivo alto,12815,Saudi Arabia,poder adquisitivo alto,Saudi Arabia
Argentina,0,3,0,2.5,Uruguay,Respeto,12815,Uruguay,Respeto,Uruguay
Argentina,0,3,0,2.5,Peru,Solidarios y trabajadores,12815,Peru,Solidarios y trabajadores,Peru
Argentina,0,3,0,2.5,Netherlands,PUNTUALIDAD,12815,Netherlands,PUNTUALIDAD,Netherlands
Argentina,0,3,0,2.5,Cuba,Dictadura,12815,Cuba,Dictadura,Cuba
Argentina,0,3,0,2.5,Mexico,picante,12815,Mexico,picante,Mexico
Argentina,0,3,0,2.5,France,Elegancia,12815,France,Elegancia,France
Argentina,0,3,0,2.5,Paraguay,tradicion,12815,Paraguay,tradicion,Paraguay
Argentina,0,3,0,2.5,United States,vicioso,12815,United States,vicioso,United States
Argentina,0,3,0,2.5,Switzerland,Daetallista,12815,Switzerland,Daetallista,Switzerland
Argentina,0,3,0,2.5,Australia,"Amistad, festejos",12815,Australia,"Amistad, festejos",Australia
Argentina,0,3,0,2.5,Iceland,Respeto,12815,Iceland,Respeto,Iceland
Argentina,0,3,0,2.5,Norway,tolerancia,12815,Norway,tolerancia,Norway
Argentina,0,3,0,2.5,Costa Rica,ideología,12815,Costa Rica,ideología,Costa Rica
Argentina,0,3,0,2.5,Japan,Respeto,12815,Japan,Respeto,Japan
Argentina,0,3,0,2.5,Argentina,"País angosto y largo de Latinoamérica, con salida al mar",12815,Argentina,"País angosto y largo de Latinoamérica, con salida al mar",Argentina
Argentina,0,3,0,2.5,Italy,Juntadas,12815,Italy,Juntadas,Italy
Argentina,0,3,0,2.5,Morocco,"Pirámides, Historia, Desierto.",12815,Morocco,"Pirámides, Historia, Desierto.",Morocco
Argentina,0,3,0,2.5,Paraguay,amables,12815,Paraguay,amables,Paraguay
Argentina,0,3,0,2.5,Peru,festividades,12815,Peru,festividades,Peru
Argentina,0,3,0,2.5,Antigua and Barbuda,América Central,12815,Antigua and Barbuda,América Central,Antigua and Barbuda
Argentina,0,3,0,2.5,Peru,montañas,12815,Peru,montañas,Peru
Argentina,0,3,0,2.5,Argentina,amor,12815,Argentina,amor,Argentina
Argentina,0,3,0,2.5,United States,historicos,12815,United States,historicos,United States
Argentina,0,3,0,2.5,China,Respeto,12815,China,Respeto,China
Argentina,0,3,0,2.5,Greece,"dicha, encanto",12815,Greece,"dicha, encanto",Greece
Argentina,0,3,0,2.5,France,Ruidosos,12815,France,Ruidosos,France
Argentina,0,3,0,2.5,Haiti,Mala economia,12815,Haiti,Mala economia,Haiti
Argentina,0,3,0,2.5,Italy,regionales,12815,Italy,regionales,Italy
Argentina,0,3,0,2.5,United States,Diversidad cultural,12815,United States,Diversidad cultural,United States
Argentina,0,3,0,2.5,Switzerland,educación publica,12815,Switzerland,educación publica,Switzerland
Argentina,0,3,0,2.5,Japan,ORDEN,12815,Japan,ORDEN,Japan
Argentina,0,3,0,2.5,Argentina,Grieta y fanatismo,12815,Argentina,Grieta y fanatismo,Argentina
Argentina,0,3,0,2.5,Norway,"disciplina, frialdad",12815,Norway,"disciplina, frialdad",Norway
Argentina,0,3,0,2.5,Bolivia,carnaval,12815,Bolivia,carnaval,Bolivia
Argentina,0,3,0,2.5,Spain,"puntualidad, monarquía",12815,Spain,"puntualidad, monarquía",Spain
Argentina,0,3,0,2.5,Austria,Respeto,12815,Austria,Respeto,Austria
Argentina,0,3,0,2.5,Costa Rica,Paz,12815,Costa Rica,Paz,Costa Rica
Argentina,0,3,0,2.5,Bolivia,cultura,12815,Bolivia,cultura,Bolivia
Argentina,0,3,0,2.5,Chile,"País angosto y largo de Latinoamérica, con salida al mar",12815,Chile,"País angosto y largo de Latinoamérica, con salida al mar",Chile
Argentina,0,3,0,2.5,Brazil,Artesanales,12815,Brazil,Artesanales,Brazil
Argentina,0,3,0,2.5,Belgium,responsable s- trabajadores,12815,Belgium,responsable s- trabajadores,Belgium
Argentina,0,3,0,2.5,Argentina,Paisajes,12815,Argentina,Paisajes,Argentina
Argentina,0,3,0,2.5,Netherlands,Comercio,12815,Netherlands,Comercio,Netherlands
Argentina,0,3,0,2.5,Israel,Grieta y fanatismo,12815,Israel,Grieta y fanatismo,Israel
Argentina,0,3,0,2.5,Japan,Meticulosos,12815,Japan,Meticulosos,Japan
Argentina,0,3,0,2.5,Bolivia,"picante, ají, salteñas, saya",12815,Bolivia,"picante, ají, salteñas, saya",Bolivia
Argentina,0,3,0,2.5,Australia,Respeto,12815,Australia,Respeto,Australia
Argentina,0,3,0,2.5,Australia,"educacion, universidad",12815,Australia,"educacion, universidad",Australia
Argentina,0,3,0,2.5,Austria,Familiero,12815,Austria,Familiero,Austria
Argentina,0,3,0,2.5,Paraguay,Respeto,12815,Paraguay,Respeto,Paraguay
Argentina,0,3,0,2.5,Switzerland,Respeto,12815,Switzerland,Respeto,Switzerland
Argentina,0,3,0,2.5,Sweden,Respeto,12815,Sweden,Respeto,Sweden
Argentina,0,3,0,2.5,United States,guerra,12815,United States,guerra,United States
Argentina,0,3,0,2.5,Russia,guerra,12815,Russia,guerra,Russia
Argentina,0,3,0,2.5,Ukraine,guerra,12815,Ukraine,guerra,Ukraine
Argentina,0,3,0,2.5,Costa Rica,Playa,12815,Costa Rica,Playa,Costa Rica
Argentina,0,3,0,2.5,Cuba,Playa,12815,Cuba,Playa,Cuba
Argentina,0,3,0,2.5,Jamaica,Playa,12815,Jamaica,Playa,Jamaica
Argentina,0,3,0,2.5,Brazil,Playa,12815,Brazil,Playa,Brazil
Argentina,0,3,0,2.5,Colombia,sexi,12815,Colombia,sexi,Colombia
Argentina,0,3,0,2.5,Venezuela,sexi,12815,Venezuela,sexi,Venezuela
